"year","state","state_law","age","married_woman","after","log_wage"
1974,"NJ",1,42,0,0,1.3691
1974,"NJ",1,26,1,0,1.45819
1974,"NJ",1,60,0,0,1.33385
1974,"NJ",1,46,0,0,1.8164
1974,"NJ",1,45,0,0,1.5493
1974,"NJ",1,56,0,0,2.47231
1974,"NJ",1,42,0,0,2.33081
1974,"NJ",1,65,0,0,2.18908
1974,"NJ",1,47,0,0,2.11212
1974,"NJ",1,32,1,0,1.32685
1974,"NJ",1,32,0,0,2.44859
1974,"NJ",1,47,0,0,1.60129
1974,"NY",1,56,0,0,1.60129
1974,"NY",1,54,0,0,1.78944
1974,"NY",1,45,0,0,2.27763
1974,"NY",1,61,0,0,2.53083
1974,"NY",1,30,0,0,1.54067
1974,"NY",1,50,0,0,2.11212
1974,"NY",1,24,0,0,1.66583
1974,"NY",1,65,0,0,1.37815
1974,"NY",1,53,0,0,1.58359
1974,"NY",1,24,1,0,1.09047
1974,"NY",1,20,1,0,1.09047
1974,"NY",1,41,0,0,1.86877
1974,"NY",1,39,0,0,1.42694
1974,"NY",1,44,0,0,1.78361
1974,"NY",1,35,0,0,1.19583
1974,"NY",1,20,0,0,0.685
1974,"NY",1,30,1,0,1.83768
1974,"NY",1,50,0,0,1.45819
1974,"NY",1,48,0,0,1.155
1974,"NY",1,44,0,0,2.35898
1974,"NY",1,47,0,0,0.97268
1974,"NY",1,64,0,0,0.97268
1974,"NY",1,55,0,0,1.88897
1974,"NY",1,53,0,0,1.60129
1974,"NY",1,24,0,0,1.19583
1974,"NY",1,53,0,0,1.88897
1974,"NY",1,63,0,0,1.72645
1974,"NY",1,60,0,0,1.88897
1974,"NY",1,51,0,0,2.22545
1974,"NY",1,57,0,0,1.93776
1974,"NY",1,48,0,0,2.14321
1974,"NY",1,57,0,0,1.73815
1974,"NY",1,64,0,0,1.60129
1974,"NY",1,61,0,0,1.5323
1974,"NY",1,32,1,0,1.32099
1974,"NY",1,41,0,0,1.90288
1974,"NY",1,47,0,0,1.45819
1974,"NY",1,20,0,0,1.19583
1974,"NY",1,56,0,0,1.15327
1974,"NY",1,54,0,0,2.62408
1974,"NY",1,26,0,0,2.07959
1974,"NY",1,55,0,0,2.00676
1974,"NY",1,51,0,0,2.31685
1974,"NY",1,21,0,0,1.60129
1974,"NY",1,45,0,0,0.97268
1974,"NY",1,32,1,0,1.51168
1974,"NY",1,48,0,0,2.3724
1974,"NY",1,54,0,0,2.58212
1974,"NY",1,53,0,0,2.0225
1974,"NY",1,48,0,0,1.77119
1974,"NY",1,20,0,0,1.41897
1974,"NY",1,46,0,0,2.63803
1974,"NY",1,49,0,0,1.91637
1974,"NY",1,58,0,0,1.95289
1974,"NY",1,57,0,0,1.61234
1974,"NY",1,64,0,0,1.06229
1974,"NY",1,56,0,0,2.47676
1974,"NY",1,50,0,0,0.97268
1974,"NY",1,48,0,0,1.88897
1974,"NY",1,41,0,0,1.45819
1974,"NY",1,30,1,0,1.98168
1974,"NY",1,31,1,0,1.29114
1974,"NY",1,24,1,0,2.11212
1974,"NY",1,46,0,0,1.79588
1974,"NY",1,22,0,0,1.47346
1974,"NY",1,54,0,0,2.38638
1974,"NY",1,52,0,0,2.0225
1974,"NY",1,35,1,0,1.37815
1974,"NY",1,27,1,0,1.96693
1974,"NY",1,56,0,0,1.88897
1974,"NY",1,54,0,0,1.2541
1974,"NY",1,37,1,0,1.155
1974,"NY",1,41,0,0,2.44859
1974,"NY",1,47,0,0,2.35898
1974,"NY",1,50,0,0,1.70665
1974,"NY",1,23,0,0,1.66583
1974,"NY",1,43,0,0,1.77119
1974,"NY",1,59,0,0,2.30439
1974,"NY",1,53,0,0,1.21282
1974,"NY",1,25,0,0,1.7543
1974,"NY",1,23,0,0,1.45819
1974,"NY",1,46,0,0,2.32076
1974,"NY",1,27,0,0,1.66583
1974,"NY",1,30,0,0,3.63094
1974,"NY",1,25,1,0,1.79366
1974,"NJ",1,47,0,0,0.50268
1974,"NJ",1,47,0,0,1.29114
1974,"NJ",1,42,0,0,1.09047
1974,"NJ",1,65,0,0,1.09047
1974,"NJ",1,31,1,0,2.11212
1974,"NJ",1,60,0,0,1.74971
1974,"NJ",1,27,1,0,2.0225
1974,"NJ",1,23,1,0,1.60129
1974,"NJ",1,54,0,0,1.4885
1974,"NJ",1,26,0,0,1.88897
1974,"NJ",1,21,1,0,1.19583
1974,"NJ",1,42,0,0,1.41897
1974,"NJ",1,49,0,0,2.24244
1974,"NJ",1,32,1,0,1.91367
1974,"NJ",1,60,0,0,1.85851
1974,"NJ",1,61,0,0,1.78361
1974,"NJ",1,42,0,0,2.03558
1974,"NJ",1,47,0,0,2.11212
1974,"NJ",1,28,0,0,1.86488
1974,"NJ",1,37,0,0,2.99864
1974,"NJ",1,42,0,0,1.54648
1974,"NJ",1,46,0,0,1.94027
1974,"NJ",1,59,0,0,1.80559
1974,"NJ",1,45,0,0,2.11212
1974,"NJ",1,59,0,0,2.44859
1974,"NJ",1,45,0,0,2.44859
1974,"NJ",1,22,1,0,1.44269
1974,"NJ",1,34,0,0,2.23256
1974,"NJ",1,56,0,0,1.94027
1974,"NJ",1,27,1,0,1.29114
1974,"NJ",1,42,0,0,2.4196
1974,"NJ",1,26,0,0,1.73815
1974,"NJ",1,25,0,0,2.11212
1974,"NJ",1,26,0,0,1.88897
1974,"NJ",1,30,1,0,2.3998
1974,"NJ",1,45,0,0,2.46434
1974,"NJ",1,31,1,0,2.17666
1974,"NY",1,53,0,0,1.84815
1974,"MA",0,62,0,0,1.57973
1974,"MA",0,54,0,0,1.37815
1974,"NY",1,33,1,0,1.20775
1974,"NY",1,44,0,0,2.31097
1974,"NY",1,48,0,0,2.13843
1974,"NY",1,55,0,0,1.5323
1974,"NY",1,20,0,0,1.09047
1974,"NY",1,58,0,0,1.73815
1974,"NY",1,21,0,0,1.64051
1974,"CT",0,24,1,0,1.66583
1974,"CT",0,27,1,0,1.47026
1974,"MA",0,33,1,0,1.02147
1974,"MA",0,34,1,0,1.62556
1974,"NY",1,47,0,0,1.45047
1974,"NY",1,38,0,0,1.11244
1974,"NY",1,27,1,0,1.78361
1974,"NY",1,39,1,0,1.33559
1974,"NJ",1,51,0,0,1.13395
1974,"NJ",1,26,1,0,1.56047
1974,"NJ",1,43,0,0,2.53921
1974,"NJ",1,59,0,0,1.5323
1974,"NJ",1,56,0,0,1.7214
1974,"NJ",1,44,0,0,2.00587
1974,"NJ",1,29,1,0,1.93776
1974,"NJ",1,45,0,0,2.44859
1974,"NJ",1,44,0,0,1.36134
1974,"NJ",1,42,0,0,2.63091
1974,"NY",1,53,0,0,1.23505
1974,"NY",1,25,0,0,1.23505
1974,"CT",0,44,0,0,2.15134
1974,"MA",0,37,1,0,1.27279
1974,"NY",1,25,1,0,1.1254
1974,"NJ",1,41,0,0,1.80674
1974,"NJ",1,50,0,0,1.66583
1974,"NJ",1,23,0,0,2.02874
1974,"NJ",1,48,0,0,1.41897
1974,"NJ",1,54,0,0,2.80526
1974,"CT",0,42,0,0,1.88897
1974,"NY",1,25,1,0,1.77244
1974,"NY",1,61,0,0,0.97268
1974,"NY",1,59,0,0,2.29444
1974,"NY",1,60,0,0,0.97268
1974,"NY",1,49,0,0,2.26054
1974,"NY",1,45,0,0,2.46434
1974,"NY",1,45,0,0,1.80674
1974,"NY",1,50,0,0,1.85438
1974,"NY",1,47,0,0,1.74439
1974,"OH",0,31,1,0,1.26535
1974,"OH",0,52,0,0,2.02874
1974,"OH",0,61,0,0,1.97973
1974,"OH",0,23,1,0,1.70264
1974,"OH",0,46,0,0,2.0023
1974,"OH",0,23,1,0,1.99433
1974,"OH",0,56,0,0,1.78361
1974,"OH",0,21,0,0,1.71462
1974,"OH",0,28,1,0,1.15083
1974,"OH",0,59,0,0,1.66583
1974,"OH",0,42,0,0,2.10408
1974,"OH",0,41,0,0,1.61704
1974,"OH",0,48,0,0,1.98428
1974,"OH",0,42,0,0,1.60129
1974,"OH",0,40,1,0,1.61716
1974,"OH",0,20,0,0,1.37815
1974,"OH",0,41,0,0,2.20743
1974,"OH",0,42,0,0,1.59172
1974,"OH",0,39,1,0,1.88897
1974,"OH",0,59,0,0,1.57052
1974,"OH",0,46,0,0,1.88897
1974,"OH",0,46,0,0,1.87892
1974,"OH",0,21,0,0,1.29114
1974,"OH",0,56,0,0,1.65325
1974,"OH",0,30,0,0,2.29444
1974,"OH",0,43,0,0,1.61454
1974,"OH",0,46,0,0,2.44859
1974,"OH",0,36,1,0,1.19583
1974,"OH",0,48,0,0,1.74971
1974,"OH",0,26,1,0,1.19583
1974,"OH",0,47,0,0,1.94724
1974,"OH",0,41,0,0,1.41897
1974,"OH",0,25,1,0,1.88897
1974,"OH",0,60,0,0,1.71462
1974,"OH",0,59,0,0,1.72645
1974,"OH",0,28,1,0,1.78915
1974,"OH",0,50,0,0,2.0023
1974,"OH",0,43,0,0,1.90878
1974,"OH",0,58,0,0,0.74954
1974,"OH",0,48,0,0,3.02395
1974,"OH",0,49,0,0,2.58212
1974,"OH",0,47,0,0,2.00177
1974,"OH",0,49,0,0,1.86877
1974,"IL",1,53,0,0,1.37815
1974,"IL",1,49,0,0,1.19583
1974,"IL",1,48,0,0,1.38688
1974,"IL",1,26,1,0,0.97268
1974,"IL",1,24,1,0,1.72645
1974,"IL",1,43,0,0,1.88897
1974,"IL",1,45,0,0,2.31293
1974,"IL",1,42,0,0,1.72645
1974,"IL",1,50,0,0,1.86263
1974,"IL",1,25,0,0,1.86263
1974,"IL",1,21,0,0,1.83768
1974,"IL",1,25,1,0,1.41897
1974,"IL",1,41,0,0,2.11212
1974,"IL",1,58,0,0,1.70985
1974,"IL",1,44,0,0,1.37815
1974,"IL",1,27,0,0,1.6883
1974,"IL",1,51,0,0,2.00676
1974,"IL",1,45,0,0,2.05024
1974,"IL",1,54,0,0,1.8271
1974,"IL",1,56,0,0,1.34243
1974,"IL",1,39,0,0,1.88897
1974,"IL",1,50,0,0,1.29114
1974,"IL",1,31,1,0,1.5323
1974,"IL",1,25,1,0,1.33385
1974,"IL",1,51,0,0,2.22545
1974,"IL",1,52,0,0,1.34425
1974,"IL",1,56,0,0,1.72645
1974,"IL",1,29,1,0,1.57973
1974,"IL",1,49,0,0,1.23505
1974,"IL",1,24,1,0,1.22538
1974,"IL",1,61,0,0,1.6789
1974,"IL",1,60,0,0,2.51758
1974,"IL",1,60,0,0,2.11212
1974,"IL",1,58,0,0,1.5323
1974,"IL",1,57,0,0,2.80526
1974,"IL",1,60,0,0,1.83768
1974,"IN",0,48,0,0,2.15134
1974,"IN",0,54,0,0,1.60129
1974,"IN",0,45,0,0,1.88897
1974,"IN",0,25,1,0,0.97268
1974,"IN",0,20,0,0,1.66583
1974,"IN",0,40,0,0,2.22545
1974,"IN",0,55,0,0,0.97268
1974,"IN",0,20,0,0,1.85999
1974,"IN",0,54,0,0,0.27954
1974,"IN",0,24,1,0,1.66583
1974,"IN",0,25,1,0,1.66583
1974,"OH",0,29,1,0,1.50331
1974,"OH",0,41,0,0,2.17666
1974,"OH",0,53,0,0,1.78361
1974,"OH",0,51,0,0,1.04964
1974,"OH",0,52,0,0,1.66583
1974,"OH",0,50,0,0,1.46585
1974,"OH",0,54,0,0,1.95476
1974,"OH",0,47,0,0,1.65325
1974,"OH",0,52,0,0,1.44269
1974,"OH",0,53,0,0,2.159
1974,"OH",0,51,0,0,1.29114
1974,"OH",0,52,0,0,1.5323
1974,"OH",0,54,0,0,1.60129
1974,"OH",0,29,1,0,1.40446
1974,"OH",0,48,0,0,1.81425
1974,"OH",0,43,0,0,1.68563
1974,"OH",0,45,0,0,1.94724
1974,"OH",0,41,0,0,1.68318
1974,"OH",0,28,1,0,1.66583
1974,"OH",0,29,0,0,1.78361
1974,"OH",0,29,1,0,1.44961
1974,"OH",0,59,0,0,1.39139
1974,"OH",0,46,0,0,1.68072
1974,"OH",0,40,0,0,1.42376
1974,"OH",0,23,1,0,0.97268
1974,"OH",0,50,0,0,1.93776
1974,"OH",0,41,0,0,1.45819
1974,"OH",0,36,1,0,1.0846
1974,"OH",0,29,1,0,1.35794
1974,"OH",0,23,1,0,0.97268
1974,"OH",0,36,1,0,1.83768
1974,"OH",0,59,0,0,1.50331
1974,"OH",0,43,0,0,1.98428
1974,"OH",0,23,1,0,1.14664
1974,"OH",0,29,1,0,0.97268
1974,"OH",0,26,1,0,1.045
1974,"OH",0,42,0,0,1.32685
1974,"OH",0,52,0,0,1.25031
1974,"OH",0,29,0,0,1.87284
1974,"OH",0,29,0,0,1.50331
1974,"OH",0,22,1,0,1.34425
1974,"OH",0,44,0,0,2.51384
1974,"OH",0,44,0,0,1.39468
1974,"OH",0,33,1,0,0.97268
1974,"OH",0,44,0,0,1.23505
1974,"OH",0,53,0,0,2.06114
1974,"OH",0,55,0,0,2.29444
1974,"IN",0,45,0,0,2.0526
1974,"IN",0,47,0,0,1.13129
1974,"IN",0,50,0,0,1.32588
1974,"IN",0,50,0,0,1.45819
1974,"IN",0,47,0,0,2.11212
1974,"IN",0,47,0,0,1.19583
1974,"IN",0,52,0,0,2.47676
1974,"IN",0,54,0,0,1.69781
1974,"IN",0,50,0,0,0.97268
1974,"IN",0,45,0,0,1.5323
1974,"IN",0,50,0,0,1.89097
1974,"IN",0,47,0,0,1.40121
1974,"IN",0,25,0,0,1.09047
1974,"IN",0,61,0,0,1.44714
1974,"OH",0,44,0,0,2.45429
1974,"OH",0,42,0,0,2.27763
1974,"OH",0,40,1,0,1.63537
1974,"OH",0,65,0,0,1.88897
1974,"OH",0,32,1,0,0.97268
1974,"OH",0,53,0,0,2.06293
1974,"OH",0,52,0,0,1.0949
1974,"OH",0,43,0,0,1.56739
1974,"OH",0,57,0,0,1.93776
1974,"OH",0,48,0,0,1.0846
1974,"OH",0,52,0,0,1.06799
1974,"OH",0,22,1,0,0.97268
1974,"OH",0,54,0,0,1.5163
1974,"OH",0,42,0,0,1.78361
1974,"OH",0,43,0,0,0.97268
1974,"OH",0,65,0,0,2.08372
1974,"OH",0,30,0,0,3.45759
1974,"OH",0,56,0,0,2.07129
1974,"OH",0,60,0,0,1.0305
1974,"OH",0,39,1,0,1.47346
1974,"OH",0,42,0,0,1.44269
1974,"OH",0,42,0,0,2.29444
1974,"OH",0,36,1,0,1.16743
1974,"OH",0,60,0,0,1.35835
1974,"OH",0,28,1,0,1.5323
1974,"OH",0,32,0,0,1.87347
1974,"IN",0,43,0,0,2.15134
1974,"IN",0,41,0,0,1.66583
1974,"IN",0,48,0,0,1.72645
1974,"IN",0,47,0,0,1.78361
1974,"IN",0,33,1,0,2.21748
1974,"IN",0,28,1,0,1.78361
1974,"IN",0,58,0,0,1.93395
1974,"IN",0,53,0,0,1.30199
1974,"IN",0,52,0,0,1.41737
1974,"IN",0,31,1,0,1.41897
1974,"IN",0,46,0,0,2.15134
1974,"IN",0,53,0,0,1.94027
1974,"IN",0,20,1,0,1.19982
1974,"IN",0,23,0,0,1.19583
1974,"IL",1,54,0,0,1.8164
1974,"IL",1,58,0,0,1.27279
1974,"IL",1,41,0,0,2.11212
1974,"IL",1,23,1,0,2.16523
1974,"IL",1,24,0,0,1.45819
1974,"IL",1,24,0,0,2.21828
1974,"IL",1,31,0,0,2.11212
1974,"IL",1,55,0,0,1.88897
1974,"IL",1,21,0,0,1.45819
1974,"IN",0,55,0,0,1.93776
1974,"IN",0,54,0,0,0.97268
1974,"IN",0,54,0,0,1.98428
1974,"IN",0,48,0,0,1.19583
1974,"IN",0,50,0,0,1.98428
1974,"IN",0,57,0,0,2.08782
1974,"IN",0,53,0,0,1.23665
1974,"IN",0,48,0,0,1.5121
1974,"IN",0,26,1,0,1.45819
1974,"IN",0,25,1,0,1.45202
1974,"IN",0,24,1,0,0.97268
1974,"IL",1,50,0,0,2.00587
1974,"IL",1,53,0,0,1.09047
1974,"IL",1,24,1,0,1.49693
1974,"IL",1,26,1,0,1.45819
1974,"IL",1,20,1,0,1.10786
1974,"OH",0,51,0,0,1.95101
1974,"OH",0,42,0,0,1.96181
1974,"OH",0,21,1,0,0.50268
1974,"OH",0,31,1,0,1.29477
1974,"IL",1,57,0,0,1.09047
1974,"IL",1,54,0,0,1.37815
1974,"IL",1,64,0,0,2.44859
1974,"IL",1,40,1,0,1.06799
1974,"IL",1,53,0,0,2.47898
1974,"IL",1,51,0,0,1.84562
1974,"IL",1,51,0,0,2.04312
1974,"IL",1,54,0,0,2.44599
1974,"IL",1,29,0,0,2.07129
1974,"IL",1,21,1,0,1.92819
1974,"IL",1,57,0,0,0.89857
1974,"IL",1,33,1,0,2.58212
1974,"IL",1,42,0,0,2.76444
1974,"IL",1,51,0,0,1.46912
1974,"IL",1,23,1,0,1.36134
1974,"IL",1,41,0,0,1.57426
1974,"IL",1,29,1,0,1.78361
1974,"IL",1,29,1,0,1.88897
1974,"IL",1,58,0,0,1.4885
1974,"IL",1,44,0,0,1.19583
1974,"IL",1,60,0,0,2.30768
1974,"IL",1,54,0,0,1.98428
1974,"IL",1,46,0,0,1.8271
1974,"IL",1,63,0,0,0.7048
1974,"IL",1,52,0,0,2.35898
1974,"IL",1,46,0,0,1.71712
1974,"IL",1,45,0,0,2.58212
1974,"IL",1,47,0,0,1.83768
1974,"IL",1,45,0,0,1.19583
1974,"IL",1,43,0,0,2.29444
1974,"IL",1,39,1,0,0.97268
1974,"IL",1,51,0,0,1.64051
1974,"IL",1,24,0,0,1.91145
1974,"IL",1,22,0,0,1.54648
1974,"IL",1,47,0,0,3.09195
1974,"IL",1,25,1,0,1.37815
1974,"IL",1,32,1,0,1.60129
1974,"IL",1,23,1,0,1.88897
1974,"IL",1,52,0,0,2.01681
1974,"IL",1,30,1,0,1.60129
1974,"IL",1,58,0,0,1.94724
1974,"IL",1,56,0,0,1.41094
1974,"IL",1,26,1,0,1.4885
1974,"IL",1,61,0,0,2.72622
1974,"IN",0,60,0,0,1.98428
1974,"IN",0,55,0,0,1.17562
1974,"IN",0,22,0,0,2.02874
1974,"IN",0,24,0,0,1.75544
1974,"IL",1,60,0,0,1.5323
1974,"IL",1,52,0,0,1.2541
1974,"IL",1,47,0,0,2.6637
1974,"IL",1,27,1,0,1.37815
1974,"IL",1,51,0,0,1.66583
1974,"IL",1,57,0,0,0.97268
1974,"IN",0,63,0,0,1.88897
1974,"IN",0,59,0,0,1.19583
1974,"IN",0,30,1,0,1.09047
1974,"IN",0,50,0,0,1.69052
1974,"OH",0,57,0,0,1.41897
1974,"OH",0,46,0,0,1.09047
1974,"OH",0,57,0,0,2.29444
1974,"IN",0,57,0,0,1.23665
1974,"IN",0,23,0,0,1.13395
1974,"IN",0,24,0,0,1.05273
1974,"IN",0,48,0,0,1.88897
1974,"IN",0,29,1,0,1.74279
1974,"IN",0,49,0,0,1.10371
1974,"IN",0,22,1,0,0.97268
1974,"IN",0,49,0,0,1.78805
1974,"IN",0,44,0,0,2.11212
1974,"IN",0,20,0,0,1.60129
1974,"IN",0,51,0,0,1.52657
1974,"IN",0,44,0,0,1.17562
1974,"IL",1,41,0,0,1.2541
1974,"IL",1,38,0,0,2.50091
1974,"IL",1,39,0,0,2.20815
1974,"IL",1,43,0,0,1.27379
1974,"IL",1,62,0,0,1.76568
1974,"IL",1,58,0,0,1.5323
1974,"IL",1,56,0,0,1.03095
1974,"IL",1,56,0,0,2.35898
1974,"IL",1,52,0,0,1.045
1974,"IL",1,56,0,0,1.88897
1974,"IL",1,48,0,0,0.98273
1974,"IL",1,59,0,0,1.5323
1974,"IL",1,41,0,0,2.18313
1974,"IL",1,42,0,0,1.65258
1974,"IN",0,26,1,0,1.49593
1974,"IN",0,60,0,0,2.07129
1974,"IN",0,51,0,0,2.09191
1974,"IN",0,22,0,0,1.61454
1974,"IN",0,43,0,0,1.37815
1974,"IL",1,21,0,0,0.97268
1974,"IL",1,65,0,0,0.97268
1974,"IL",1,50,0,0,0.97268
1974,"IL",1,51,0,0,0.94736
1974,"IL",1,29,1,0,0.95163
1974,"IL",1,20,0,0,0.86732
1974,"IL",1,23,0,0,1.98428
1974,"IN",0,51,0,0,2.07129
1974,"IL",1,59,0,0,2.16661
1974,"IL",1,46,0,0,1.66583
1974,"IL",1,42,0,0,2.07129
1974,"OH",0,46,0,0,1.69296
1974,"OH",0,39,1,0,0.74954
1974,"OH",0,53,0,0,0.02822
1974,"OH",0,26,1,0,1.29114
1974,"OH",0,51,0,0,2.13014
1974,"OH",0,47,0,0,1.66583
1974,"OH",0,42,0,0,1.23505
1974,"OH",0,23,1,0,1.5323
1974,"OH",0,64,0,0,0.90814
1974,"IL",1,55,0,0,1.7288
1974,"IL",1,48,0,0,2.60437
1974,"IL",1,37,1,0,1.87104
1974,"IL",1,23,0,0,1.39139
1974,"IN",0,22,1,0,0.685
1974,"IN",0,27,1,0,1.5525
1974,"IN",0,54,0,0,2.1721
1974,"IN",0,34,1,0,1.25786
1974,"OH",0,59,0,0,2.07129
1974,"OH",0,56,0,0,0.97268
1974,"IL",1,54,0,0,1.37815
1974,"OH",0,53,0,0,2.59207
1974,"OH",0,60,0,0,0.77423
1974,"OH",0,61,0,0,1.30199
1974,"OH",0,59,0,0,2.25708
1974,"OH",0,50,0,0,1.13699
1974,"OH",0,47,0,0,1.88897
1974,"IL",1,40,1,0,1.64051
1974,"IL",1,36,1,0,2.26367
1974,"IL",1,29,1,0,1.94724
1974,"IL",1,51,0,0,1.19583
1974,"NC",0,54,0,0,1.06344
1974,"NC",0,50,0,0,1.54648
1974,"NC",0,49,0,0,1.09047
1974,"NC",0,52,0,0,0.92139
1974,"NC",0,21,1,0,0.97268
1974,"NC",0,23,1,0,1.41897
1974,"NC",0,56,0,0,1.19583
1974,"NC",0,27,1,0,1.19583
1974,"NC",0,26,1,0,1.50331
1974,"NC",0,54,0,0,1.56047
1974,"NC",0,43,0,0,1.19583
1974,"NC",0,31,1,0,1.14243
1974,"NC",0,43,0,0,1.78361
1974,"NC",0,41,0,0,1.11244
1974,"NC",0,47,0,0,1.24462
1974,"NC",0,49,0,0,0.97268
1974,"NC",0,57,0,0,0.97268
1974,"NC",0,54,0,0,1.31361
1974,"NC",0,47,0,0,1.18866
1974,"NC",0,33,1,0,1.19583
1974,"NC",0,41,0,0,1.34998
1974,"NC",0,31,1,0,0.97268
1974,"NC",0,47,0,0,1.66583
1974,"NC",0,41,0,0,1.49593
1974,"NC",0,60,0,0,0.28959
1974,"NC",0,39,1,0,1.56047
1974,"NC",0,64,0,0,2.80526
1974,"NC",0,45,0,0,1.19583
1974,"NC",0,44,0,0,1.37815
1974,"NC",0,35,1,0,1.03331
1974,"NC",0,49,0,0,2.07129
1974,"NC",0,48,0,0,1.37815
1974,"NC",0,57,0,0,1.88897
1974,"NC",0,27,0,0,1.84018
1974,"NC",0,33,1,0,0.92139
1974,"NC",0,25,1,0,1.06799
1974,"NC",0,45,0,0,1.39468
1974,"NC",0,37,1,0,1.42376
1974,"NC",0,55,0,0,1.11244
1974,"NC",0,52,0,0,0.97268
1974,"NC",0,32,1,0,1.80559
1974,"NC",0,64,0,0,1.19583
1974,"NC",0,57,0,0,0.97268
1974,"NC",0,60,0,0,1.21563
1974,"NC",0,52,0,0,0.27954
1974,"NC",0,49,0,0,2.05787
1974,"NC",0,45,0,0,0.97268
1974,"NC",0,24,1,0,1.19583
1974,"NC",0,22,1,0,1.19583
1974,"NC",0,58,0,0,1.88897
1974,"NC",0,57,0,0,1.88897
1974,"NC",0,42,0,0,1.04168
1974,"NC",0,20,0,0,1.26036
1974,"NC",0,47,0,0,1.88897
1974,"NC",0,42,0,0,2.16341
1974,"NC",0,58,0,0,1.28017
1974,"NC",0,45,0,0,2.07129
1974,"NC",0,55,0,0,1.41094
1974,"NC",0,50,0,0,1.09047
1974,"NC",0,45,0,0,1.37815
1974,"NC",0,30,1,0,1.24271
1974,"NC",0,30,0,0,1.71462
1974,"NC",0,47,0,0,1.19182
1974,"NC",0,42,0,0,0.89472
1974,"NC",0,22,1,0,1.10809
1974,"NC",0,37,1,0,1.282
1974,"NC",0,20,0,0,0.79036
1974,"NC",0,49,0,0,1.06799
1974,"NC",0,40,1,0,1.35454
1974,"NC",0,58,0,0,0.63621
1974,"NC",0,51,0,0,1.06799
1974,"NC",0,50,0,0,0.92139
1974,"NC",0,20,0,0,1.39468
1974,"CT",0,52,0,0,1.50331
1974,"CT",0,41,0,0,1.23505
1974,"CT",0,21,0,0,1.29114
1974,"CT",0,49,0,0,1.78361
1974,"CT",0,57,0,0,1.29477
1974,"CT",0,51,0,0,1.06799
1974,"CT",0,22,0,0,1.66583
1974,"CT",0,49,0,0,1.17562
1974,"CT",0,44,0,0,0.71779
1974,"CT",0,41,0,0,0.50268
1974,"CT",0,21,0,0,0.97268
1974,"CT",0,32,1,0,1.48351
1974,"CT",0,20,1,0,1.3965
1974,"CT",0,22,1,0,1.58245
1974,"CT",0,41,0,0,1.88897
1974,"CT",0,41,0,0,1.11244
1974,"MA",0,25,1,0,1.09047
1974,"MA",0,32,1,0,1.37815
1974,"MA",0,31,1,0,1.24333
1974,"MA",0,47,0,0,2.46446
1974,"MA",0,37,1,0,1.02147
1974,"MA",0,20,0,0,0.97268
1974,"MA",0,60,0,0,1.5323
1974,"MA",0,56,0,0,1.09047
1974,"MA",0,60,0,0,1.5323
1974,"MA",0,36,1,0,1.1633
1974,"MA",0,51,0,0,0.97268
1974,"MA",0,55,0,0,1.61454
1974,"MA",0,59,0,0,0.97268
1974,"MA",0,52,0,0,1.155
1974,"MA",0,52,0,0,1.83768
1974,"MA",0,62,0,0,2.33686
1974,"MA",0,48,0,0,1.98428
1974,"MA",0,50,0,0,1.66583
1974,"MA",0,43,0,0,1.8324
1974,"MA",0,28,1,0,1.21563
1974,"MA",0,55,0,0,0.5478
1974,"MA",0,24,1,0,1.19583
1974,"NJ",1,50,0,0,2.10004
1974,"NJ",1,50,0,0,2.44859
1974,"NJ",1,54,0,0,2.159
1974,"NJ",1,52,0,0,0.97268
1974,"NY",1,20,0,0,1.29114
1974,"NY",1,57,0,0,2.58212
1974,"NY",1,52,0,0,1.88897
1974,"NY",1,64,0,0,2.11212
1974,"NY",1,54,0,0,1.88897
1974,"NY",1,25,0,0,1.80674
1974,"NY",1,26,0,0,1.82302
1974,"NY",1,29,0,0,1.92534
1974,"NY",1,22,0,0,1.24712
1974,"NY",1,29,1,0,2.09483
1974,"NY",1,41,0,0,1.60129
1974,"NY",1,25,1,0,1.60129
1974,"NY",1,34,1,0,1.49593
1974,"NY",1,49,0,0,1.60129
1974,"NY",1,56,0,0,2.00676
1974,"NY",1,50,0,0,2.07129
1974,"NY",1,48,0,0,1.88897
1974,"NY",1,46,0,0,2.24565
1974,"NY",1,53,0,0,1.88897
1974,"NY",1,48,0,0,2.27326
1974,"NY",1,24,0,0,1.41737
1974,"NY",1,28,0,0,1.32685
1974,"NY",1,58,0,0,1.75544
1974,"NY",1,54,0,0,1.91367
1974,"NY",1,59,0,0,1.83346
1974,"NY",1,24,1,0,1.88897
1974,"NY",1,28,1,0,1.66583
1974,"NY",1,29,1,0,1.66583
1974,"NY",1,32,1,0,1.66583
1974,"NY",1,21,0,0,1.66583
1974,"NY",1,30,0,0,2.11212
1974,"NY",1,34,0,0,2.02874
1974,"NY",1,52,0,0,1.90878
1974,"NY",1,43,0,0,1.60129
1974,"NY",1,63,0,0,1.04168
1974,"NY",1,62,0,0,1.35148
1974,"NY",1,27,1,0,1.78361
1974,"NY",1,54,0,0,1.02147
1974,"NY",1,46,0,0,1.66583
1974,"NY",1,49,0,0,1.27648
1974,"NY",1,51,0,0,0.83915
1974,"NY",1,52,0,0,1.73815
1974,"NY",1,60,0,0,1.80342
1974,"NY",1,41,0,0,2.06293
1974,"NY",1,24,1,0,1.03722
